"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","2400","307260","55","5225","17703","442.575"
"2","Just Chatting","360","13065","30","52","541","90.166666"
"3","Apex Legends","270","6810","25","40","525","116.666666"
"4","Rocket League","135","3255","20","33","199","88.444444"
"5","Hand Simulator","75","2475","33","38","124","99.2"
