"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","810","2415","2","8","54","4"
"2","Rocket League","735","1725","2","7","65","5.306122"
"3","FIFA 19","480","870","1","6","33","4.125"
"4","No Man's Sky","315","315","0","4","13","2.47619"
"5","Escape from Tarkov","45","45","1","1","0","0"
"6","Sid Meier's Civilization VI","45","75","1","2","3","4"
"7","Totally Reliable Delivery Service","30","75","2","3","2","4"
