"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1005","9690","9","19","190","11.343283"
"2","Dead by Daylight","240","2685","10","13","29","7.25"
"3","Apex Legends","45","600","13","14","17","22.666666"
"4","Granny Simulator","30","390","13","13","15","30"
