"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 11:21","https://sullygnome.com/channel/kritze/stream/35110095696","339","5763","17","24","-1","0","104","18","World of Warships"
"2","Monday 22nd July 2019 09:37","https://sullygnome.com/channel/kritze/stream/34999421504","293","10841","37","119","7","1","234","46","World of Warships"
"3","Sunday 21st July 2019 08:09","https://sullygnome.com/channel/kritze/stream/34987021680","381","11811","31","44","5","0","189","29","World of Warships"
"4","Friday 19th July 2019 16:33","https://sullygnome.com/channel/kritze/stream/34964529424","312","4680","15","23","4","0","115","21","World of Warships"
"5","Thursday 18th July 2019 04:19","https://sullygnome.com/channel/kritze/stream/34947263680","476","26180","55","79","13","1","351","43","World of Warships"
"6","Wednesday 17th July 2019 05:08","https://sullygnome.com/channel/kritze/stream/34934972752","172","3096","18","25","2","0","62","20","World of Warships"
"7","Monday 15th July 2019 04:44","https://sullygnome.com/channel/kritze/stream/34909875248","361","9025","25","33","1","0","139","22","World of Warships"
"8","Sunday 14th July 2019 06:24","https://sullygnome.com/channel/kritze/stream/34898126128","381","15621","41","62","9","1","296","45","World of Warships"
"9","Saturday 13th July 2019 06:17","https://sullygnome.com/channel/kritze/stream/34885685888","418","13794","33","54","8","1","285","39","World of Warships"
"10","Friday 12th July 2019 12:15","https://sullygnome.com/channel/kritze/stream/34875098832","150","1350","9","12","2","0","69","25","Borderlands 2"
"11","Friday 12th July 2019 05:45","https://sullygnome.com/channel/kritze/stream/34872983232","270","12960","48","75","9","1","201","42","World of Warships"
"12","Thursday 11th July 2019 21:20","https://sullygnome.com/channel/kritze/stream/34868133104","220","1100","5","9","0","0","66","17","Borderlands 2"
"13","Wednesday 10th July 2019 06:02","https://sullygnome.com/channel/kritze/stream/34848155136","268","7772","29","60","3","0","117","24","World of Warships"
"14","Tuesday 9th July 2019 06:16","https://sullygnome.com/channel/kritze/stream/34835650336","239","6931","29","46","2","0","118","29","World of Warships"
"15","Monday 8th July 2019 07:48","https://sullygnome.com/channel/kritze/stream/34823634608","222","10212","46","81","5","1","161","42","World of Warships"
"16","Sunday 7th July 2019 02:45","https://sullygnome.com/channel/kritze/stream/34809055712","240","6000","25","55","3","0","116","27","World of Warships"
"17","Friday 5th July 2019 01:40","https://sullygnome.com/channel/kritze/stream/34783902128","485","19400","40","77","15","1","325","39","World of Warships"
"18","Thursday 4th July 2019 02:12","https://sullygnome.com/channel/kritze/stream/34772372752","318","6678","21","41","1","0","149","27","World of Warships"
"19","Tuesday 2nd July 2019 21:57","https://sullygnome.com/channel/kritze/stream/34757180400","438","11826","27","63","3","0","176","23","World of Warships"
