"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","SMITE","2295","10950","3","14","312","8.156862"
"2","Overwatch","1590","6210","3","16","243","9.169811"
"3","Apex Legends","1200","15255","11","168","543","27.15"
"4","Tom Clancy's Rainbow Six Siege","255","510","1","4","44","10.352941"
"5","Just Chatting","210","690","3","8","23","6.571428"
"6","Twitch Sings","150","1185","7","12","30","12"
"7","MORDHAU","135","315","2","6","30","13.333333"
"8","Dead by Daylight","105","795","5","11","6","3.428571"
"9","Deathgarden: BLOODHARVEST","60","240","4","5","15","15"
"10","Counter-Strike: Global Offensive","30","225","7","10","35","70"
"11","Teamfight Tactics","30","75","2","3","9","18"
