"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","270","65055","242","328","17494","3887.555555"
"2","F1 2019","270","66555","246","319","15246","3388"
"3","Tour de France 2019","150","48930","326","399","11286","4514.4"
"4","The Legend of Zelda: Ocarina of Time","150","41175","274","343","10821","4328.4"
"5","Tom Clancy's Rainbow Six Siege","150","47670","317","425","9974","3989.6"
"6","PUBG: BATTLEGROUNDS","135","31635","234","293","6769","3008.444444"
"7","Super Mario Maker 2","135","49935","369","467","11099","4932.888888"
"8","Late Shift","120","25035","208","312","8426","4213"
"9","FIFA 19","120","33210","276","341","8048","4024"
"10","Marvel Ultimate Alliance 3: The Black Order","120","39705","330","428","7361","3680.5"
"11","Sea of Thieves","120","29970","249","335","9626","4813"
"12","The Surge 2","105","32190","306","367","9065","5180"
"13","Gang Beasts","30","10530","351","388","4676","9352"
"14","Super Seducer 2","30","9075","302","310","4345","8690"
