"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Ring of Elysium","1260","13380","9","22","631","30.047619"
"2","Rust","1005","10905","10","24","458","27.343283"
"3","DayZ","855","8775","9","16","394","27.649122"
"4","Garden Paws","105","585","5","10","30","17.142857"
