"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1545","10560","6","26","675","26.213592"
"2","Teamfight Tactics","105","390","3","5","27","15.428571"
"3","Minecraft","105","360","2","5","24","13.714285"
"4","Unlisted on Twitch","15","45","3","3","17","68"
