"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","735","2340","2","6","120","9.795918"
"2","Dead Rising 4","165","615","3","5","7","2.545454"
"3","Gears 5","75","300","4","6","15","12"
"4","My Time at Portia","60","300","5","6","8","8"
