"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fire Emblem: Three Houses","1785","51735","28","45","2090","70.2521"
"2","The Legend of Zelda: Twilight Princess HD","1560","46200","28","52","1849","71.115384"
"3","Just Chatting","435","9660","20","39","548","75.586206"
"4","Super Mario Maker 2","270","6435","25","34","185","41.111111"
"5","Dirge of Cerberus: Final Fantasy VII","210","4950","23","33","265","75.714285"
"6","Crash Team Racing Nitro-Fueled","180","4890","25","33","152","50.666666"
"7","God Eater 3","180","6465","35","58","253","84.333333"
"8","Wolfenstein: Youngblood","165","3330","20","24","209","76"
"9","Attack on Titan 2: Final Battle","150","4155","27","31","162","64.8"
"10","Sea of Solitude","135","3135","22","36","158","70.222222"
"11","Bloodborne","120","1830","15","23","238","119"
"12","Teamfight Tactics","120","3120","24","28","98","49"
"13","Dragon Quest Builders 2","90","1950","21","25","65","43.333333"
"14","Travel & Outdoors","60","1185","19","26","25","25"
"15","Special Events","15","465","31","31","57","228"
