"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Retro","2490","1212900","489","873","38336","923.759036"
"2","Super Metroid","2340","1171890","304","894","60141","1542.076923"
"3","The Legend of Zelda: A Link to the Past","1875","1153845","492","3983","30453","974.496"
"4","FINAL FANTASY","1800","393585","222","501","32875","1095.833333"
"5","Metroid: Zero Mission","1305","548790","374","868","43548","2002.206896"
"6","Mega Man 2","1110","255075","233","344","16227","877.135135"
"7","Unlisted on Twitch","1095","272790","237","623","45810","2510.136986"
"8","Portal 2","630","220530","266","1202","47599","4533.238095"
"9","Diddy Kong Racing","510","81165","151","232","8070","949.411764"
"10","The Legend of Zelda: Link's Awakening","465","72780","159","242","5440","701.935483"
"11","FINAL FANTASY XIII","405","123270","304","433","4278","633.777777"
"12","The Legend of Zelda: Ocarina of Time","405","96795","233","366","7542","1117.333333"
"13","Grand Theft Auto: San Andreas","330","150090","454","571","5178","941.454545"
"14","Yu-Gi-Oh! Forbidden Memories","300","69975","233","305","5903","1180.6"
"15","Luigi's Mansion","285","50610","166","326","2875","605.263157"
"16","Super Mario Maker 2","285","41745","147","208","2471","520.210526"
"17","New Super Mario Bros.","270","36690","139","239","3430","762.222222"
"18","Mario Bros.","255","71235","228","382","3649","858.588235"
"19","Mario Kart: Double Dash!!","255","40245","156","223","4108","966.588235"
"20","The Legend of Zelda","240","43290","181","249","2663","665.75"
"21","Metroid Prime","240","129885","541","574","4016","1004"
"22","Pokémon Black/White Version 2","240","32535","123","158","1507","376.75"
"23","Super Smash Bros. Ultimate","240","55575","235","286","4724","1181"
"24","New Super Mario Bros. Wii","210","40800","189","327","5514","1575.428571"
"25","Metroid Prime 2: Echoes","195","123660","634","694","2039","627.384615"
"26","Bleed 2","195","34095","136","226","1648","507.076923"
"27","The Binding of Isaac: Repentance","195","39480","236","276","1882","579.076923"
"28","Guitar Hero","195","24900","127","176","1611","495.692307"
"29","Metroid Fusion","195","112380","577","630","8195","2521.538461"
"30","Super Mario 64 DS","180","46305","257","347","3672","1224"
"31","Metroid: Other M","180","112575","625","657","8181","2727"
"32","Star Wars: Episode I - Racer","165","27390","164","228","5264","1914.181818"
"33","Super Smash Bros. Melee","165","18255","110","131","1273","462.90909"
"34","Super Smash Bros.","150","23985","159","209","3295","1318"
"35","Guitar Hero III: Legends of Rock","150","22620","150","248","4230","1692"
"36","Magic: The Gathering","150","26190","174","228","1382","552.8"
"37","SAMURAI SHODOWN","135","37410","277","327","2618","1163.555555"
"38","Azure Dreams","135","23265","172","251","2009","892.888888"
"39","Kirby: Nightmare in Dream Land","135","24735","176","273","3527","1567.555555"
"40","Metroid Prime Hunters","120","69300","577","691","2616","1308"
"41","Super Mario Bros.","120","21075","175","303","2463","1231.5"
"42","Zelda II: The Adventure of Link","120","19470","162","218","1423","711.5"
"43","Evil Zone","105","10515","100","130","1181","674.857142"
"44","Super Ghouls 'n Ghosts","105","31665","288","480","1113","636"
"45","Celeste","105","26955","256","288","1642","938.285714"
"46","Momodora: Reverie Under the Moonlight","90","14565","161","189","2811","1874"
"47","Radiant Historia","90","26295","292","320","1827","1218"
"48","Money Puzzle Exchanger","90","10230","113","196","571","380.666666"
"49","Mario Kart 8","90","23160","257","286","823","548.666666"
"50","Puyo Puyo Tetris","90","8805","97","128","653","435.333333"
"51","Tekken 7","75","15135","201","218","1241","992.8"
"52","Catherine","75","13020","173","217","2247","1797.6"
"53","Worms Armageddon","75","16800","224","265","1403","1122.4"
"54","Lethal League Blaze","75","17190","229","271","924","739.2"
"55","Metroid II: Return of Samus","75","56670","755","809","2036","1628.8"
"56","Super Mario Bros. 3","75","11145","148","197","1211","968.8"
"57","Blazing Chrome","60","8745","145","162","2934","2934"
"58","Metroid","60","44400","740","787","2848","2848"
"59","Ori and the Blind Forest","60","9630","160","177","1123","1123"
"60","Keep Talking and Nobody Explodes","45","10080","224","234","235","313.333333"
"61","The Weakest Link","45","10110","224","243","1837","2449.333333"
"62","Star Fox Command","30","9660","322","326","666","1332"
"63","Who Wants to Be a Millionaire","30","5130","171","176","2700","5400"
"64","StepMania","30","5940","198","199","328","656"
"65","Palamedes","30","1935","64","71","0","0"
"66","Games + Demos","15","885","59","59","122","488"
