"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Portal Knights","1290","9195","6","30","421","19.581395"
"2","The Cycle","1095","12735","11","40","390","21.369863"
"3","Cities: Skylines","750","5985","7","19","205","16.4"
"4","Dauntless","705","5100","7","19","171","14.553191"
"5","LEGO The Lord of the Rings","675","7605","10","36","449","39.911111"
"6","The Elder Scrolls Online","585","4455","6","18","237","24.307692"
"7","Need for Speed: Hot Pursuit","345","1980","5","11","66","11.47826"
"8","World of Myths","315","2460","8","17","73","13.904761"
"9","Don't Starve","300","2400","7","12","85","17"
"10","Super Animal Royale","165","630","3","8","31","11.272727"
"11","Prison Architect","90","285","3","7","15","10"
"12","Ring of Elysium","90","465","5","8","23","15.333333"
