"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks: Blitz","1320","3030","1","6","186","8.454545"
"2","Borderlands","825","1980","2","7","167","12.145454"
"3","Retro","645","1110","1","5","82","7.627906"
"4","Naruto Shippuden: Ultimate Ninja Storm Revolution","165","345","2","3","16","5.818181"
"5","Goat Simulator","75","75","1","1","0","0"
"6","Evoland 2","45","0","0","0","5","6.666666"
"7","Serious Sam HD: The First Encounter","45","105","2","3","20","26.666666"
"8","Melty Blood Actress Again Current Code","45","45","1","1","8","10.666666"
"9","Bloody Trapland","30","60","2","2","2","4"
"10","Dust: An Elysian Tail","30","45","1","2","3","6"
"11","Skullgirls","30","30","1","1","7","14"
"12","Ultra Street Fighter IV","15","0","0","0","0","0"
"13","Terraria","15","30","2","2","14","56"
"14","Counter-Strike: Global Offensive","15","15","1","1","0","0"
"15","Castle Crashers","15","0","0","0","0","0"
"16","The Elder Scrolls IV: Oblivion","15","0","0","0","0","0"
"17","Sonic Adventure DX: Director's Cut","15","30","2","2","8","32"
"18","Giana Sisters: Twisted Dreams - Rise of the Owlverlord","15","15","1","1","14","56"
