"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:45","https://sullygnome.com/channel/estanaut/stream/35117021504","105","210","2","8","0","0","5","2","Call of Duty: Black Ops 4"
"2","Thursday 25th July 2019 22:03","https://sullygnome.com/channel/estanaut/stream/35042930000","237","1185","5","9","3","0","24","5","Call of Duty: Black Ops 4,Call of Duty: Modern Warfare Remastered"
"3","Wednesday 24th July 2019 23:45","https://sullygnome.com/channel/estanaut/stream/35031793648","120","120","1","3","1","0","8","3","Call of Duty: Black Ops 4,Call of Duty: Modern Warfare Remastered"
