"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","3375","13140","3","22","366","6.506666"
"2","Apex Legends","780","2370","2","8","54","4.153846"
"3","Rocket League","585","2235","2","9","25","2.564102"
"4","TrackMania 2: Stadium","405","1335","2","6","16","2.37037"
"5","Grand Theft Auto V","285","780","2","4","23","4.842105"
"6","Call of Duty: Black Ops II","240","840","2","6","49","12.25"
"7","Battalion 1944","225","645","2","5","20","5.333333"
"8","League of Legends","60","240","4","5","13","13"
"9","Tom Clancy's Rainbow Six Siege","45","45","1","2","4","5.333333"
"10","Call of Duty: Black Ops 4","30","60","2","4","7","14"
"11","Call of Duty: Modern Warfare 2","30","30","1","1","0","0"
"12","Teamfight Tactics","30","45","1","2","2","4"
"13","Call of Duty: Ghosts","15","45","3","3","3","12"
"14","Just Chatting","15","0","0","0","0","0"
