"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","ARK: Survival Evolved","4440","937095","211","335","15723","212.472972"
"2","Atlas","1935","294540","152","213","4614","143.069767"
"3","Atlas","15","0","0","0","0","0"
