"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1470","1005","0","7","29","1.183673"
"2","Grand Theft Auto V","990","1080","0","3","16","0.969696"
"3","NBA 2K19","525","540","0","3","10","1.142857"
"4","Tom Clancy's Rainbow Six Siege","225","255","1","2","2","0.533333"
"5","PUBG: BATTLEGROUNDS","225","195","0","2","3","0.8"
"6","Monopoly Plus","195","195","0","2","5","1.538461"
"7","Madden NFL 19","150","450","2","7","13","5.2"
"8","NHL 19","150","150","1","3","4","1.6"
"9","Madden NFL 20","135","210","1","3","2","0.888888"
"10","Call of Duty: Black Ops 4","135","195","1","3","4","1.777777"
"11","Sid Meier's Civilization V","60","0","0","0","3","3"
"12","The Elder Scrolls V: Skyrim","60","75","1","3","4","4"
"13","Fortnite","45","0","0","0","0","0"
"14","Risk","15","30","2","2","2","8"
