"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2265","252645","97","162","9453","250.410596"
"2","FINAL FANTASY XIV ONLINE","2130","189045","85","124","6379","179.69014"
"3","Sea of Thieves","1410","130020","88","133","3827","162.851063"
"4","Fable: The Lost Chapters","1005","78900","71","135","2714","162.02985"
"5","XCOM 2","855","60975","71","104","2084","146.245614"
"6","Dragon's Dogma: Dark Arisen","645","33120","51","75","1566","145.674418"
"7","Conan Exiles","585","51810","86","115","1701","174.461538"
"8","Overlord","570","49770","88","119","1730","182.105263"
"9","Metal Gear Rising: Revengeance","525","28305","48","71","1032","117.942857"
"10","Star Wars: Battlefront","420","31200","74","243","1213","173.285714"
"11","Spore","390","24855","63","80","1264","194.461538"
"12","XCOM 2: War of the Chosen","330","32430","98","122","919","167.090909"
"13","BloodRayne","300","20940","69","88","756","151.2"
"14","DOOM","240","17190","66","89","1209","302.25"
"15","Dota Underlords","60","6750","112","129","296","296"
"16","Cooking Simulator","45","2115","47","55","66","88"
"17","Ultimate Fishing Simulator","30","2895","96","98","137","274"
