"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Sims 4","1605","9585","4","38","210","7.850467"
"2","ARK: Survival Evolved","585","5550","9","15","154","15.794871"
"3","Starbound","465","3315","7","16","125","16.129032"
"4","Layers of Fear","270","1980","7","12","80","17.777777"
"5","Two Point Hospital","210","1335","5","13","173","49.428571"
"6","Layers of Fear 2","135","930","6","9","27","12"
"7","Killing Floor 2","120","540","4","6","20","10"
"8","Paranormal Activity: The Lost Soul","120","1005","7","11","21","10.5"
"9","Golf With Your Friends","120","1245","10","14","36","18"
"10","House Flipper","105","630","6","11","24","13.714285"
"11","Warhammer: Vermintide 2","105","270","2","3","11","6.285714"
"12","The Long Dark","105","1140","10","13","22","12.571428"
"13","Dead by Daylight","75","465","6","7","12","9.6"
"14","RimWorld","75","270","3","5","14","11.2"
"15","The Guest","60","450","7","9","21","21"
"16","Subnautica: Below Zero","60","405","6","8","12","12"
"17","Twitch Sings","30","420","14","16","0","0"
"18","The Blackout Club","15","165","11","11","5","20"
"19","Diablo III","15","15","1","1","0","0"
