"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2565","28005","7","195","159","3.719298"
"2","Dead by Daylight","240","960","3","6","19","4.75"
