"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 25th July 2019 12:00","https://sullygnome.com/channel/kimichen46/stream/35037178400","90","90","1","2","0","0","8","4","League of Legends"
"2","Sunday 7th July 2019 16:00","https://sullygnome.com/channel/kimichen46/stream/34814799776","75","75","1","3","0","0","6","4","Talk Shows &amp; Podcasts"
"3","Friday 5th July 2019 13:15","https://sullygnome.com/channel/kimichen46/stream/34788111056","105","420","4","5","0","0","7","3","Talk Shows &amp; Podcasts"
