"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","War Thunder","1305","2895","1","5","117","5.37931"
"2","Elite: Dangerous","1110","2340","1","4","65","3.513513"
"3","Euro Truck Simulator 2","1080","2730","1","6","95","5.277777"
"4","Counter-Strike: Global Offensive","525","915","1","4","57","6.514285"
"5","Albion Online","255","480","1","2","12","2.823529"
"6","Mirror's Edge","210","480","2","4","13","3.714285"
"7","Guilty Gear Xrd: Sign","105","225","2","3","5","2.857142"
"8","Apex Legends","75","105","1","2","6","4.8"
"9","Hunt: Showdown","45","150","3","4","1","1.333333"
"10","The King of Fighters '98: Ultimate Match","30","105","3","4","1","2"
