"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","UNDERTALE","525","4095","6","17","66","7.542857"
"2","Night in the Woods","360","1815","5","9","39","6.5"
"3","Super Animal Royale","330","2010","3","11","73","13.272727"
"4","Garry's Mod","135","735","5","9","2","0.888888"
"5","A Hat in Time","120","705","5","10","17","8.5"
"6","Bomber Crew","105","540","5","6","9","5.142857"
