"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tecmo Super Bowl","960","2955","2","9","26","1.625"
"2","Makai Kingdom: Chronicles of the Sacred Tome","840","4215","4","10","64","4.571428"
"3","Pokémon Red/Blue","450","1515","3","6","21","2.8"
"4","Contra Anniversary Collection","390","1725","4","8","34","5.230769"
"5","NCAA Football 14","315","855","2","6","15","2.857142"
"6","Retro","180","615","4","5","5","1.666666"
"7","Mega Man X","135","420","2","7","2","0.888888"
"8","Baldur's Gate: Dark Alliance","120","660","5","8","8","4"
"9","Paper Mario","105","195","1","4","7","4"
"10","Mighty Morphin Power Rangers: The Fighting Edition","45","285","6","7","3","4"
"11","Pokémon Puzzle League","45","195","4","5","6","8"
