"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Granstream Saga","960","7125","7","12","119","7.4375"
"2","Breath of Fire III","645","10530","15","26","98","9.116279"
"3","Metal Gear Solid","225","2100","8","14","47","12.533333"
"4","Jade Cocoon: Story of the Tamamayu","165","1410","9","14","17","6.181818"
