"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","3060","82785","27","91","6698","131.333333"
"2","Counter-Strike: Global Offensive","735","22590","30","48","1787","145.877551"
"3","Just Chatting","690","20010","27","59","2653","230.695652"
"4","The Walking Dead: Season One","90","2220","24","29","199","132.666666"
"5","Dead by Daylight","45","795","17","19","145","193.333333"
"6","Unlisted on Twitch","30","840","28","56","175","350"
