"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Art","2415","33435","12","41","2140","53.167701"
"2","Hollow Knight","1125","16980","15","30","860","45.866666"
"3","Just Chatting","705","11670","17","26","1094","93.106382"
"4","Overwatch","480","7875","15","39","511","63.875"
"5","Monster Hunter: World","465","8895","18","33","384","49.548387"
"6","Wolfenstein: Youngblood","150","2790","18","25","180","72"
"7","Teamfight Tactics","135","2085","15","20","96","42.666666"
"8","Battlefield V","105","1665","15","20","102","58.285714"
"9","Gwent: The Witcher Card Game","105","1290","12","18","108","61.714285"
"10","Last Day of June","90","1185","13","15","65","43.333333"
"11","RimWorld","90","1740","19","21","79","52.666666"
"12","Twitch Sings","90","1860","20","25","108","72"
"13","League of Legends","45","885","19","21","27","36"
"14","Unlisted on Twitch","15","300","20","20","19","76"
