"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1650","21990","13","23","444","16.145454"
"2","Just Chatting","810","10035","12","22","256","18.962962"
"3","Overwatch","660","9495","12","29","314","28.545454"
"4","Slime Rancher","585","6495","10","19","179","18.358974"
"5","Super Mario Odyssey","570","7680","13","23","159","16.736842"
"6","Dungeons & Dragons","465","7845","15","25","94","12.129032"
"7","Super Mario Maker 2","405","5325","13","21","128","18.962962"
"8","The Legend of Zelda: A Link to the Past","240","3690","15","20","85","21.25"
"9","SCP: Containment Breach","225","3150","14","19","52","13.866666"
"10","The Jackbox Party Pack","150","2235","14","23","43","17.2"
"11","Fire Emblem: Three Houses","105","1230","11","13","16","9.142857"
"12","Talk Shows & Podcasts","90","735","8","11","23","15.333333"
"13","Overcooked! 2","75","1110","14","24","54","43.2"
"14","Stardew Valley","75","1125","15","18","30","24"
"15","Visage","60","630","10","13","18","18"
"16","Super Smash Bros. Ultimate","45","720","16","17","18","24"
"17","Mario Kart 8","45","615","13","15","10","13.333333"
