"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","3375","11385","2","7","228","4.053333"
"2","Rust","1365","3285","2","6","87","3.824175"
"3","Counter-Strike","990","2550","2","5","56","3.393939"
"4","Just Chatting","45","90","2","2","3","4"
"5","Overwatch","30","60","2","2","3","6"
