"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1245","357840","310","1118","7834","377.542168"
"2","Rust","405","86850","214","582","3273","484.888888"
"3","League of Legends","75","8100","108","136","1024","819.2"
