"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops 4","3570","112965","29","60","4104","68.974789"
"2","Just Chatting","555","22245","35","103","736","79.567567"
"3","Crash Team Racing Nitro-Fueled","405","9255","20","39","473","70.074074"
"4","Art","345","7740","21","33","366","63.652173"
"5","Fortnite","165","3810","21","29","94","34.181818"
"6","Stranger Things 3: The Game","150","2955","19","30","169","67.6"
"7","Call of Duty: Modern Warfare 3","75","2565","34","40","97","77.6"
"8","Apex Legends","60","1080","18","21","55","55"
"9","Effie","60","1050","17","20","67","67"
"10","Call of Duty: Warzone","60","2010","33","49","198","198"
"11","Cybarian: The Time Travelling Warrior","60","945","15","22","11","11"
