"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Garry's Mod","1515","2835","1","5","125","4.950495"
"2","Just Chatting","1065","3825","2","7","96","5.40845"
"3","Grand Theft Auto V","315","375","1","3","17","3.238095"
"4","Deus Ex: Mankind Divided","315","480","1","2","15","2.857142"
"5","Games + Demos","300","420","1","3","11","2.2"
"6","Observer","270","345","1","2","16","3.555555"
"7","Downfall","255","360","1","2","8","1.882352"
"8","Left 4 Dead 2","225","300","2","5","28","7.466666"
"9","Little Nightmares","195","660","3","5","9","2.76923"
"10","Hellnight","135","225","1","2","3","1.333333"
"11","Detroit: Become Human","105","180","1","4","11","6.285714"
"12","Xenoblade Chronicles","105","135","1","2","2","1.142857"
"13","NieR: Automata","90","360","4","5","3","2"
"14","The Legend of Zelda: Breath of the Wild","75","270","3","5","13","10.4"
"15","Unlisted on Twitch","60","60","1","1","0","0"
"16","Minecraft","60","135","2","3","1","1"
"17","Overwatch","60","60","1","2","3","3"
"18","Mario + Rabbids Kingdom Battle","45","165","3","4","0","0"
"19","Neverending Nightmares","30","60","2","2","0","0"
"20","Crisis Core: Final Fantasy VII","30","45","1","2","3","6"
"21","Katana ZERO","15","15","1","1","1","4"
