"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4485","157230","35","100","8773","117.364548"
"2","Grand Theft Auto V","165","1095","7","13","73","26.545454"
"3","Beyond: Two Souls","105","1080","10","11","124","70.857142"
"4","Tom Clancy's Rainbow Six Siege","75","555","5","11","140","112"
"5","Friday the 13th: The Game","60","465","8","11","125","125"
