"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Brawl Stars","420","975","1","6","15","2.142857"
"2","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","45","90","2","2","3","4"
"3","Fortnite","30","15","0","1","0","0"
"4","Little Nightmares","30","60","2","3","3","6"
"5","Rocket League","15","0","0","0","0","0"
