"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","5085","9165","1","7","372","4.38938"
"2","Borderlands: The Pre-Sequel","540","1080","1","5","49","5.444444"
"3","Immortal Redneck","405","1815","4","7","75","11.111111"
"4","Counter-Strike: Global Offensive","375","465","1","4","41","6.56"
"5","Call of Duty: Black Ops 4","285","330","1","2","16","3.368421"
"6","The Cycle","150","480","3","5","13","5.2"
"7","Just Chatting","105","120","1","2","8","4.571428"
"8","Risk of Rain 2","105","495","4","6","28","16"
"9","Moonlighter","105","120","1","2","15","8.571428"
"10","Rampage Knights","75","120","1","2","4","3.2"
"11","Overcooked!","45","165","3","5","1","1.333333"
"12","Fight the Dragon","45","45","1","1","1","1.333333"
"13","Enter the Gungeon","15","30","2","2","0","0"
