"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Kingdom Come: Deliverance","255","5760","22","29","96","22.588235"
"2","MORDHAU","195","6705","33","46","166","51.076923"
"3","Kerbal Space Program","165","6390","27","49","163","59.272727"
"4","Detroit: Become Human","150","10245","68","107","105","42"
"5","Just Chatting","90","2040","23","30","93","62"
"6","Mutant Year Zero: Road to Eden","60","1170","19","36","21","21"
