"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Metal Gear Solid","1365","62835","54","173","1398","61.450549"
"2","Metal Gear Solid 4: Guns of the Patriots","825","31515","40","59","513","37.30909"
"3","Metal Gear Solid 2: Sons of Liberty","60","4365","72","91","66","66"
"4","Metal Gear Solid 3: Snake Eater","45","1500","33","38","38","50.666666"
"5","Unlisted on Twitch","15","375","25","25","94","376"
