"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Retro","2265","26475","10","27","473","12.529801"
"2","Demon's Souls","1575","22455","13","24","247","9.409523"
"3","Hollow Knight","750","8235","9","21","210","16.8"
"4","Silent Hill 3","630","7920","11","20","172","16.380952"
"5","Metal Gear Solid 2: Sons of Liberty","540","6375","11","19","167","18.555555"
"6","Vampyr","525","5265","9","20","111","12.685714"
"7","Condemned: Criminal Origins","285","3285","10","17","84","17.68421"
"8","Condemned 2: Bloodshot","285","3660","12","16","52","10.947368"
"9","The Legend of Zelda: Skyward Sword","225","2790","12","18","31","8.266666"
"10","GRIS","225","2220","9","13","24","6.4"
"11","Katana ZERO","180","2535","13","24","52","17.333333"
"12","Metroid Prime","135","1320","9","13","25","11.111111"
"13","Sea of Thieves","105","885","8","10","10","5.714285"
"14","Fable II","90","840","9","12","17","11.333333"
"15","God of War","60","720","12","14","9","9"
"16","WipEout: Omega Collection","30","435","14","17","9","18"
"17","Asura's Wrath","30","360","12","12","6","12"
