"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","510","4275","6","12","176","20.705882"
"2","PUBG: BATTLEGROUNDS","315","2430","8","13","98","18.666666"
"3","Just Chatting","90","765","9","10","38","25.333333"
