"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 24th July 2019 03:52","https://sullygnome.com/channel/pororis/stream/35020825376","23","736","32","40","7","2","291","105","Blade &amp; Soul"
"2","Tuesday 23rd July 2019 01:29","https://sullygnome.com/channel/pororis/stream/35008426992","121","2057","17","28","1","0","94","47","Blade &amp; Soul,League of Legends"
"3","Sunday 21st July 2019 19:16","https://sullygnome.com/channel/pororis/stream/34992509520","359","4667","13","27","5","0","191","31","Blade &amp; Soul,League of Legends"
"4","Tuesday 16th July 2019 02:18","https://sullygnome.com/channel/pororis/stream/34920944496","102","1326","13","19","0","0","78","44","Blade &amp; Soul"
