"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Heroes of the Storm","3300","19395","4","18","447","8.127272"
"2","Just Chatting","1875","10215","3","12","471","15.072"
"3","Monster Hunter: World","1365","6660","4","10","129","5.670329"
"4","Tom Clancy's Rainbow Six Siege","885","3240","3","8","61","4.135593"
"5","Hollow Knight","720","2565","3","8","74","6.166666"
"6","Stardew Valley","660","3705","4","13","66","6"
"7","Celeste","495","1485","2","6","23","2.787878"
"8","Enter the Gungeon","465","1485","2","6","73","9.419354"
"9","Escape from Tarkov","420","2265","5","10","61","8.714285"
"10","Baba is You","390","2880","6","14","77","11.846153"
"11","UNDERTALE","240","1050","3","8","26","6.5"
"12","Limbo","195","1215","6","11","20","6.153846"
"13","A Hat in Time","180","1290","7","11","23","7.666666"
"14","Inside","135","330","2","4","18","8"
"15","Apex Legends","120","675","5","7","8","4"
"16","Music","120","345","2","4","7","3.5"
"17","Microsoft Minesweeper","90","180","2","2","5","3.333333"
"18","Black Squad","90","675","7","12","21","14"
"19","Muse Dash","90","450","5","6","15","10"
"20","Dead by Daylight","30","210","7","7","6","12"
"21","Overcooked!","15","60","4","4","7","28"
"22","Teamfight Tactics","15","60","4","4","2","8"
"23","Games + Demos","15","45","3","3","0","0"
