"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Last Origin","1155","7995","6","18","255","13.246753"
"2","Aiyoku no Eustia","180","1020","5","9","39","13"
"3","Princess Connect! Re:Dive","75","615","7","18","22","17.6"
"4","Just Chatting","30","120","4","5","5","10"
