"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 06:30","https://sullygnome.com/channel/gregoryshepard/stream/35095316864","120","120","1","1","0","0","4","1","Counter-Strike: Global Offensive"
"2","Monday 29th July 2019 19:45","https://sullygnome.com/channel/gregoryshepard/stream/35089004352","15","45","3","5","0","0","0","0","Silent Hill 4: The Room"
"3","Monday 29th July 2019 16:15","https://sullygnome.com/channel/gregoryshepard/stream/35086647632","90","90","1","2","0","0","5","2","Counter-Strike: Global Offensive"
"4","Monday 29th July 2019 14:45","https://sullygnome.com/channel/gregoryshepard/stream/35085762048","60","120","2","4","0","0","11","8","The Elder Scrolls V: Skyrim"
"5","Sunday 28th July 2019 19:15","https://sullygnome.com/channel/gregoryshepard/stream/35076889152","135","675","5","8","0","0","10","4","Silent Hill 4: The Room"
"6","Sunday 28th July 2019 10:46","https://sullygnome.com/channel/gregoryshepard/stream/35072428880","179","358","2","5","0","0","22","7","The Elder Scrolls V: Skyrim"
"7","Saturday 27th July 2019 19:15","https://sullygnome.com/channel/gregoryshepard/stream/35064999120","75","375","5","8","0","0","8","5","Silent Hill 4: The Room"
"8","Saturday 27th July 2019 15:15","https://sullygnome.com/channel/gregoryshepard/stream/35062596384","165","330","2","5","0","0","17","5","DARK SOULS II: Scholar of the First Sin"
"9","Saturday 27th July 2019 09:45","https://sullygnome.com/channel/gregoryshepard/stream/35060305200","60","180","3","5","0","0","1","0","Silent Hill 4: The Room"
"10","Saturday 27th July 2019 06:45","https://sullygnome.com/channel/gregoryshepard/stream/35059430992","45","90","2","2","0","0","4","4","Silent Hill 4: The Room"
"11","Friday 26th July 2019 19:15","https://sullygnome.com/channel/gregoryshepard/stream/35053029488","150","750","5","8","0","0","27","9","Silent Hill 4: The Room"
"12","Thursday 25th July 2019 12:45","https://sullygnome.com/channel/gregoryshepard/stream/35037313184","180","360","2","7","1","0","19","5","Silent Hill 4: The Room,The Elder Scrolls V: Skyrim"
"13","Wednesday 24th July 2019 21:00","https://sullygnome.com/channel/gregoryshepard/stream/35030090800","45","180","4","6","1","1","3","3","Silent Hill 4: The Room"
"14","Wednesday 24th July 2019 15:30","https://sullygnome.com/channel/gregoryshepard/stream/35026329376","240","720","3","7","0","0","12","2","DARK SOULS II: Scholar of the First Sin,Silent Hill 4: The Room"
"15","Tuesday 23rd July 2019 14:21","https://sullygnome.com/channel/gregoryshepard/stream/35013665344","354","708","2","4","2","0","28","4","The Elder Scrolls V: Skyrim"
"16","Tuesday 23rd July 2019 13:30","https://sullygnome.com/channel/gregoryshepard/stream/35013212288","30","60","2","4","0","0","13","17","The Elder Scrolls V: Skyrim"
"17","Monday 22nd July 2019 18:30","https://sullygnome.com/channel/gregoryshepard/stream/35003718304","75","300","4","5","0","0","6","4","Silent Hill 4: The Room"
"18","Monday 22nd July 2019 16:15","https://sullygnome.com/channel/gregoryshepard/stream/35002223024","15","45","3","3","0","0","0","0","Silent Hill 4: The Room"
"19","Monday 22nd July 2019 09:38","https://sullygnome.com/channel/gregoryshepard/stream/34999424992","37","111","3","5","0","0","8","10","Silent Hill 4: The Room"
"20","Sunday 21st July 2019 14:00","https://sullygnome.com/channel/gregoryshepard/stream/34989145040","105","210","2","3","0","0","8","4","The Elder Scrolls V: Skyrim"
"21","Sunday 21st July 2019 10:15","https://sullygnome.com/channel/gregoryshepard/stream/34987673488","180","360","2","6","1","0","15","4","The Elder Scrolls V: Skyrim,Silent Hill 4: The Room"
"22","Saturday 20th July 2019 18:17","https://sullygnome.com/channel/gregoryshepard/stream/34979436320","133","532","4","7","0","0","8","3","Silent Hill 4: The Room"
"23","Saturday 20th July 2019 15:30","https://sullygnome.com/channel/gregoryshepard/stream/34976809744","120","360","3","5","0","0","14","6","Silent Hill 4: The Room,The Elder Scrolls V: Skyrim"
"24","Saturday 20th July 2019 11:15","https://sullygnome.com/channel/gregoryshepard/stream/34974638320","90","450","5","8","0","0","4","2","Silent Hill 4: The Room"
"25","Saturday 20th July 2019 07:45","https://sullygnome.com/channel/gregoryshepard/stream/34973364560","90","90","1","2","0","0","9","5","Counter-Strike: Global Offensive"
"26","Saturday 20th July 2019 07:00","https://sullygnome.com/channel/gregoryshepard/stream/34973190800","15","15","1","2","0","0","6","12","Counter-Strike: Global Offensive"
"27","Friday 19th July 2019 08:15","https://sullygnome.com/channel/gregoryshepard/stream/34961016928","30","60","2","3","0","0","5","6","Silent Hill 4: The Room"
"28","Thursday 18th July 2019 21:15","https://sullygnome.com/channel/gregoryshepard/stream/34955036816","75","300","4","6","1","0","7","4","Silent Hill 4: The Room"
"29","Thursday 18th July 2019 14:45","https://sullygnome.com/channel/gregoryshepard/stream/34951078800","285","570","2","5","0","0","26","5","The Ultimate DOOM,DARK SOULS II: Scholar of the First Sin,Silent Hill 4: The Room"
"30","Thursday 18th July 2019 13:00","https://sullygnome.com/channel/gregoryshepard/stream/34950173504","15","15","1","1","0","0","2","4","The Ultimate DOOM"
"31","Wednesday 17th July 2019 17:15","https://sullygnome.com/channel/gregoryshepard/stream/34939930976","195","585","3","5","0","0","20","5","Silent Hill 4: The Room,DARK SOULS III,Just Chatting,For Honor"
"32","Tuesday 16th July 2019 15:45","https://sullygnome.com/channel/gregoryshepard/stream/34926334464","75","0","0","1","0","0","3","2","DARK SOULS III"
"33","Tuesday 16th July 2019 12:00","https://sullygnome.com/channel/gregoryshepard/stream/34924466736","135","270","2","5","0","0","11","4","Silent Hill 4: The Room,DARK SOULS III"
"34","Monday 15th July 2019 18:45","https://sullygnome.com/channel/gregoryshepard/stream/34915980080","45","90","2","4","0","0","8","8","Silent Hill 4: The Room"
