"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sword Art Online: Fatal Bullet","660","2265","2","8","103","9.363636"
"2","Just Chatting","255","1095","3","12","48","11.294117"
"3","Tower Hunter: Erza's Trial","210","765","4","10","36","10.285714"
"4","Animus: Stand Alone","210","945","4","8","52","14.857142"
"5","Tokyo Xanadu","135","810","4","12","72","32"
"6","Edge of Eternity","135","465","3","7","38","16.888888"
"7","Twitch Sings","120","615","4","8","17","8.5"
"8","Fantasy Versus","120","660","5","7","10","5"
"9","PUBG: BATTLEGROUNDS","105","765","7","12","21","12"
"10","Unlisted on Twitch","105","330","2","9","57","32.571428"
"11","Streets of Fury EX","60","450","7","10","18","18"
"12","Quest Hunter","45","60","1","2","2","2.666666"
