"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Battle Brothers","1320","4110","2","7","113","5.136363"
"2","DARK SOULS II: Scholar of the First Sin","1200","7260","5","13","92","4.6"
"3","Dota 2","690","1740","2","4","54","4.695652"
"4","Pro Evolution Soccer 2019","630","1770","2","7","41","3.904761"
"5","Wolfenstein: Youngblood","480","1140","2","8","21","2.625"
"6","Uncharted: The Nathan Drake Collection","405","1530","3","7","22","3.259259"
"7","Resident Evil 3: Nemesis","195","300","1","3","15","4.615384"
"8","South Park: The Fractured But Whole","165","120","0","2","9","3.272727"
"9","Uncharted 4: A Thief's End","120","180","1","4","5","2.5"
"10","Furi","120","270","2","3","13","6.5"
"11","Rayman Legends","90","315","3","5","8","5.333333"
"12","Unlisted on Twitch","75","120","1","2","4","3.2"
"13","Condemned: Criminal Origins","75","180","2","3","8","6.4"
"14","Grimshade","60","120","2","3","6","6"
"15","Remember Me","45","90","2","2","4","5.333333"
"16","Amnesia: Collection","30","90","3","3","1","2"
