"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2175","21180","9","19","1218","33.6"
"2","Grand Theft Auto V","1605","15240","8","27","271","10.130841"
"3","Furi","735","7335","9","21","407","33.224489"
"4","FINAL FANTASY XIV ONLINE","615","6930","9","17","245","23.902439"
"5","Marbles on Stream","420","7275","12","32","142","20.285714"
"6","Beat Saber","375","3060","7","12","62","9.92"
"7","UNDERTALE","360","3330","9","13","65","10.833333"
"8","Super Mario Maker 2","195","3795","19","29","88","27.076923"
"9","DARK SOULS III","180","1755","9","13","50","16.666666"
"10","Kingdom Come: Deliverance","150","1605","10","14","51","20.4"
"11","Minecraft","135","1785","11","15","40","17.777777"
"12","FINAL FANTASY XV","105","1065","10","13","16","9.142857"
"13","Yooka-Laylee","105","1620","15","18","10","5.714285"
"14","Tabletop Simulator","105","1440","13","16","56","32"
"15","Super Mario Odyssey","105","2310","22","24","26","14.857142"
"16","Mario Kart 8","90","765","8","11","7","4.666666"
"17","A Hat in Time","75","990","13","14","21","16.8"
"18","Crypt of the NecroDancer","75","1395","18","21","20","16"
"19","Learn to Fly 3","75","750","10","12","16","12.8"
"20","Coloring Pixels","75","660","8","11","22","17.6"
"21","TypeRacer","60","630","10","12","14","14"
"22","Sonic Generations","60","705","11","13","5","5"
"23","Unlisted on Twitch","60","720","12","13","16","16"
"24","Kahoots","45","840","18","20","8","10.666666"
"25","NiGHTS into dreams...","45","510","11","13","5","6.666666"
"26","BirdGut","45","435","9","11","22","29.333333"
"27","Warframe","30","255","8","9","2","4"
"28","New Super Mario Bros.","30","240","8","9","14","28"
"29","Euro Truck Simulator 2","30","315","10","11","7","14"
"30","Attack on Titan 2","30","420","14","14","22","44"
"31","My Friend Pedro","15","210","14","14","2","8"
"32","Garfield Kart","15","240","16","16","11","44"
"33","Downwell","15","150","10","10","10","40"
