"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Don't Starve Together","525","9135","17","49","333","38.057142"
"2","Doki Doki Literature Club!","465","13260","22","50","261","33.677419"
"3","DayZ","225","10620","29","62","302","80.533333"
"4","Grand Theft Auto V","195","3240","16","21","140","43.076923"
"5","Terraria","150","3750","25","28","130","52"
"6","Just Chatting","120","1440","12","21","111","55.5"
"7","VRChat","105","3060","29","35","108","61.714285"
"8","Astroneer","105","2415","23","27","49","28"
"9","Human: Fall Flat","75","1590","21","29","86","68.8"
"10","Subnautica","45","1110","24","26","41","54.666666"
"11","Starbound","30","555","18","19","14","28"
"12","Beat Saber","30","510","17","18","0","0"
"13","FIVE NIGHTS AT FREDDY'S: HELP WANTED","30","675","22","24","28","56"
