"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","9510","78795","7","17","1336","8.429022"
"2","Teamfight Tactics","2715","22230","8","14","306","6.76243"
"3","Just Chatting","930","7530","7","12","438","28.258064"
"4","Apex Legends","915","9045","9","18","127","8.327868"
"5","PUBG: BATTLEGROUNDS","600","4410","7","14","83","8.3"
"6","osu!","345","3585","10","16","160","27.826086"
"7","Ironsight","270","2535","8","14","85","18.888888"
"8","Raft","165","1425","8","11","39","14.181818"
"9","Depth","135","1455","10","13","34","15.111111"
"10","Human: Fall Flat","135","1200","8","12","30","13.333333"
"11","Unlisted on Twitch","120","1455","12","16","46","23"
"12","Gang Beasts","105","1230","11","13","23","13.142857"
"13","Reventure","105","870","8","11","35","20"
"14","Travel & Outdoors","105","360","3","5","21","12"
"15","Puyo Puyo Tetris","90","795","8","11","29","19.333333"
"16","Games + Demos","75","735","9","11","10","8"
"17","Overwatch","60","390","6","8","5","5"
"18","Rising Storm 2: Vietnam","45","210","4","6","6","8"
"19","Tom Clancy's Rainbow Six Siege","30","180","6","8","22","44"
"20","Food & Drink","15","180","12","12","9","36"
