"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","3465","380145","108","413","7581","131.272727"
"2","Portal 2","240","16200","67","106","353","88.25"
