"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sea of Thieves","1230","7515","6","14","199","9.707317"
"2","Apex Legends","630","4575","6","12","135","12.857142"
"3","Battlefield V","360","2010","5","8","52","8.666666"
"4","Overwatch","360","1815","4","9","76","12.666666"
"5","Halo: The Master Chief Collection","330","1620","4","8","25","4.545454"
"6","Dead by Daylight","285","2280","7","14","31","6.526315"
"7","Dauntless","210","3015","14","19","48","13.714285"
"8","Monster Hunter: World","210","2070","6","14","12","3.428571"
"9","Layers of Fear 2","195","1455","7","11","25","7.692307"
"10","Rocket League","150","1695","6","19","27","10.8"
"11","Earth Defense Force 2025","105","870","8","13","53","30.285714"
"12","Super Smash Bros. Ultimate","90","705","7","9","36","24"
"13","Warhammer: Vermintide 2","45","135","3","4","9","12"
"14","ONRUSH","45","255","4","9","10","13.333333"
