"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1920","15240","7","18","380","11.875"
"2","Diablo II: Lord of Destruction","315","1935","5","9","50","9.523809"
"3","Diablo II","285","1800","5","10","47","9.894736"
"4","Magic: The Gathering","285","2010","6","20","49","10.315789"
"5","Jackbox Party Packs","120","1260","10","14","47","23.5"
"6","Food & Drink","60","600","10","13","9","9"
"7","The Jackbox Party Pack 5","60","465","7","9","19","19"
"8","Apex Legends","30","60","2","3","6","12"
"9","Last Day of June","30","90","3","3","3","6"
"10","Overcooked! 2","15","45","3","3","13","52"
"11","Marbles on Stream","15","165","11","11","6","24"
