"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","990","14295","13","27","481","29.151515"
"2","World of Warcraft","690","8790","11","22","368","32"
"3","Teamfight Tactics","75","510","6","8","19","15.2"
