"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","2145","11385","4","13","216","6.041958"
"2","Warframe","1185","11370","9","22","245","12.405063"
"3","PUBG: BATTLEGROUNDS","570","3510","5","12","104","10.947368"
"4","Just Chatting","525","4410","8","14","171","19.542857"
"5","Magic: The Gathering","285","1080","3","6","34","7.157894"
"6","Divinity: Original Sin II","240","990","3","8","43","10.75"
"7","Minion Masters","210","1665","7","11","35","10"
"8","The Cycle","195","1335","6","9","41","12.615384"
"9","ASMR","195","1215","6","9","36","11.076923"
"10","The Curse of Monkey Island","135","465","3","5","12","5.333333"
"11","Dauntless","105","1005","9","12","34","19.428571"
"12","Guitar Hero III: Legends of Rock","30","105","3","4","3","6"
