"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 09:20","https://sullygnome.com/channel/cilach2/stream/35096196368","850","52700","62","111","14","1","2101","150","Gwent: The Witcher Card Game"
"2","Saturday 27th July 2019 08:06","https://sullygnome.com/channel/cilach2/stream/35059867488","324","18468","57","70","8","1","388","70","Gwent: The Witcher Card Game"
"3","Friday 26th July 2019 07:43","https://sullygnome.com/channel/cilach2/stream/35047865024","617","37020","60","100","15","1","1615","153","Gwent: The Witcher Card Game"
"4","Wednesday 24th July 2019 07:59","https://sullygnome.com/channel/cilach2/stream/35023650800","571","26266","46","82","6","0","612","62","Gwent: The Witcher Card Game"
"5","Sunday 21st July 2019 09:03","https://sullygnome.com/channel/cilach2/stream/34987301280","297","14850","50","82","3","0","348","73","Gwent: The Witcher Card Game"
"6","Saturday 20th July 2019 08:17","https://sullygnome.com/channel/cilach2/stream/34973660448","313","17841","57","79","7","1","549","99","Gwent: The Witcher Card Game"
"7","Thursday 18th July 2019 09:49","https://sullygnome.com/channel/cilach2/stream/34948627936","656","34112","52","93","22","1","1405","112","Gwent: The Witcher Card Game"
"8","Tuesday 16th July 2019 08:42","https://sullygnome.com/channel/cilach2/stream/34923474624","798","50274","63","110","21","1","1573","118","Gwent: The Witcher Card Game"
"9","Sunday 14th July 2019 12:55","https://sullygnome.com/channel/cilach2/stream/34898507216","620","35340","57","98","19","1","2085","132","Gwent: The Witcher Card Game"
"10","Tuesday 9th July 2019 16:25","https://sullygnome.com/channel/cilach2/stream/34836140480","305","10980","36","71","10","0","844","61","They Are Billions,Gwent: The Witcher Card Game"
"11","Sunday 7th July 2019 17:16","https://sullygnome.com/channel/cilach2/stream/34815631824","254","13970","55","90","11","2","399","93","Gwent: The Witcher Card Game"
"12","Sunday 7th July 2019 08:24","https://sullygnome.com/channel/cilach2/stream/34811482336","261","5220","20","26","3","0","186","41","Gwent: The Witcher Card Game"
"13","Saturday 6th July 2019 09:07","https://sullygnome.com/channel/cilach2/stream/34799194336","503","16096","32","57","5","0","411","48","Gwent: The Witcher Card Game"
"14","Friday 5th July 2019 07:38","https://sullygnome.com/channel/cilach2/stream/34786267520","862","26722","31","62","12","0","689","47","Gwent: The Witcher Card Game"
"15","Tuesday 2nd July 2019 13:10","https://sullygnome.com/channel/cilach2/stream/34751291984","500","24500","49","90","3","0","1004","114","Gwent: The Witcher Card Game"
"16","Tuesday 2nd July 2019 10:30","https://sullygnome.com/channel/cilach2/stream/34750399424","120","1560","13","23","1","0","71","31","Gwent: The Witcher Card Game"
