"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","4485","15270","2","9","363","4.856187"
"2","Just Chatting","1365","5895","4","7","179","7.868131"
"3","Dying Light","1320","4665","3","7","98","4.454545"
"4","Apex Legends","570","1890","2","7","24","2.526315"
"5","Harry Potter and the Chamber of Secrets","390","1170","2","5","32","4.923076"
"6","PUBG: BATTLEGROUNDS","240","915","3","5","13","3.25"
"7","Forza Horizon 4","165","525","3","5","16","5.818181"
"8","Wolfenstein: Youngblood","90","375","4","5","7","4.666666"
"9","Enclave","90","180","2","3","5","3.333333"
"10","Rocket League","90","375","4","5","4","2.666666"
"11","The Mean Greens: Plastic Warfare","75","195","2","5","13","10.4"
"12","My Friend Pedro","75","255","3","4","14","11.2"
