"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","285","1335","3","11","48","10.105263"
"2","Just Chatting","120","615","3","7","27","13.5"
