"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops III","3045","25395","6","28","686","13.517241"
"2","Call of Duty: Ghosts","555","1185","1","5","118","12.756756"
"3","Food & Drink","540","1650","2","9","93","10.333333"
"4","Realm Royale Reforged","450","1215","2","9","47","6.266666"
"5","Tom Clancy's Rainbow Six Siege","270","645","2","6","26","5.777777"
"6","Minecraft","240","780","2","7","18","4.5"
"7","DayZ","165","225","1","2","14","5.090909"
"8","Just Chatting","105","165","1","3","8","4.571428"
"9","The Elder Scrolls V: Skyrim","75","195","2","4","6","4.8"
"10","The Witcher 3: Wild Hunt","75","135","1","2","4","3.2"
"11","Fitness & Health","60","105","1","4","5","5"
"12","PUBG: BATTLEGROUNDS","30","75","2","3","2","4"
"13","Call of Duty: Advanced Warfare","30","180","6","6","26","52"
