"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","1545","25335","15","92","791","30.718446"
"2","Enter the Gungeon","810","13725","16","30","1073","79.481481"
"3","Graveyard Keeper","780","12780","14","32","626","48.153846"
"4","Teamfight Tactics","570","6855","11","19","173","18.210526"
"5","Parkitect","390","4320","11","18","90","13.846153"
"6","They Are Billions","360","5985","15","25","112","18.666666"
"7","Slay the Spire","360","6000","16","24","149","24.833333"
"8","Salt and Sanctuary","180","1560","8","11","61","20.333333"
"9","Minecraft","135","2460","18","25","60","26.666666"
"10","Hollow Knight","135","2595","19","25","34","15.111111"
"11","The Binding of Isaac: Repentance","90","705","7","13","50","33.333333"
"12","Etherborn","75","840","11","13","22","17.6"
