"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","960","4470","4","10","95","5.9375"
"2","Sea of Thieves","885","5550","5","19","116","7.864406"
"3","UNDERTALE","330","2010","5","12","60","10.90909"
"4","Subnautica","300","1605","5","10","44","8.8"
"5","Just Chatting","300","1710","3","9","49","9.8"
"6","Call of Duty: Black Ops 4","255","2115","7","12","32","7.529411"
"7","Warframe","240","1320","5","8","39","9.75"
"8","World of Warcraft","120","345","2","4","17","8.5"
"9","Portal 2","90","615","6","8","10","6.666666"
"10","GeoGuessr","90","705","7","9","14","9.333333"
"11","Grow Home","90","690","7","11","10","6.666666"
"12","SCP: Secret Laboratory","75","585","7","9","20","16"
"13","Refunct","30","195","6","8","10","20"
"14","Fortnite","30","210","7","8","2","4"
"15","Super Mario World 2: Yoshi's Island","15","75","5","5","2","8"
