"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:22","https://sullygnome.com/channel/misterradon/stream/35116748144","128","1664","13","16","0","0","15","8","Retro"
"2","Wednesday 31st July 2019 04:03","https://sullygnome.com/channel/misterradon/stream/35107360128","237","2607","11","18","2","0","49","13","Retro"
"3","Tuesday 30th July 2019 06:00","https://sullygnome.com/channel/misterradon/stream/35095170976","180","1080","6","10","0","0","21","6","Retro"
"4","Monday 29th July 2019 00:10","https://sullygnome.com/channel/misterradon/stream/35079941024","200","2400","12","16","0","0","20","6","Retro"
"5","Sunday 21st July 2019 22:58","https://sullygnome.com/channel/misterradon/stream/34994866448","212","2968","14","20","3","0","73","20","Retro"
"6","Saturday 20th July 2019 22:49","https://sullygnome.com/channel/misterradon/stream/34982560512","41","164","4","6","0","0","6","8","Retro"
"7","Friday 19th July 2019 19:48","https://sullygnome.com/channel/misterradon/stream/34966818624","492","7872","16","24","0","0","85","10","Retro"
"8","Thursday 18th July 2019 21:18","https://sullygnome.com/channel/misterradon/stream/34955370480","177","2655","15","22","0","0","45","15","Retro"
"9","Wednesday 17th July 2019 20:30","https://sullygnome.com/channel/misterradon/stream/34942351296","75","525","7","13","0","0","12","8","Retro"
"10","Sunday 14th July 2019 22:11","https://sullygnome.com/channel/misterradon/stream/34906298640","199","4776","24","53","2","0","103","29","Retro"
"11","Saturday 13th July 2019 20:50","https://sullygnome.com/channel/misterradon/stream/34892922240","280","4480","16","20","1","0","68","14","Retro"
"12","Sunday 7th July 2019 09:28","https://sullygnome.com/channel/misterradon/stream/34811841328","317","3170","10","21","1","0","58","10","Retro"
"13","Sunday 7th July 2019 01:08","https://sullygnome.com/channel/misterradon/stream/34808185536","352","4576","13","21","0","0","57","9","Retro"
"14","Saturday 6th July 2019 11:31","https://sullygnome.com/channel/misterradon/stream/34800064112","179","2685","15","35","2","0","66","16","Retro"
"15","Friday 5th July 2019 02:40","https://sullygnome.com/channel/misterradon/stream/34782596672","380","6080","16","23","1","0","95","9","Retro"
"16","Monday 1st July 2019 04:41","https://sullygnome.com/channel/misterradon/stream/34734298048","124","1860","15","20","-1","0","100","16","Getting Over It with Bennett Foddy,FTL: Faster Than Light,Retro"
