"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","4215","188940","45","74","4177","59.459074"
"2","Just Chatting","1440","61920","41","70","1509","62.875"
"3","Alice: Madness Returns","975","39150","40","63","431","26.523076"
"4","Hearthstone","870","42630","43","77","637","43.931034"
"5","Teamfight Tactics","645","27435","44","68","487","45.302325"
"6","Don't Starve Together","330","13155","39","48","252","45.818181"
"7","Panty Party","210","8775","43","55","112","32"
"8","Marbles on Stream","195","9990","49","69","159","48.923076"
"9","Apex Legends","180","7245","40","53","99","33"
"10","Diablo III","105","4365","41","53","45","25.714285"
"11","Overcooked!","75","2745","36","50","82","65.6"
"12","Borderlands 2","30","1455","48","54","71","142"
