"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Assassin's Creed Odyssey","1695","19695","11","24","294","10.407079"
"2","The Sinking City","945","6105","6","14","136","8.63492"
"3","A Plague Tale: Innocence","420","2595","6","10","53","7.571428"
"4","Sea of Solitude","180","1890","10","13","33","11"
