"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","405","8280","19","44","308","45.629629"
"2","Fortnite","405","16470","47","149","580","85.925925"
"3","Overwatch","345","4755","13","21","377","65.565217"
"4","Super Mario Maker 2","225","3015","13","21","74","19.733333"
"5","Persona 5: Dancing in Starlight","195","2175","11","17","96","29.538461"
"6","Apex Legends","195","2490","12","31","99","30.461538"
"7","Teamfight Tactics","180","9045","53","86","174","58"
"8","Muse Dash","135","1455","10","16","34","15.111111"
"9","Grand Theft Auto V","135","7080","52","230","73","32.444444"
"10","Dead by Daylight","120","2160","18","23","42","21"
"11","Deathgarden: BLOODHARVEST","75","1725","23","39","29","23.2"
