"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","1365","575595","418","630","15715","690.76923"
"2","SCP: Secret Laboratory","510","329640","649","866","6715","790"
"3","Unfortunate Spacemen","360","191880","532","638","4281","713.5"
"4","Dungeons & Dragons","255","57510","224","253","2806","660.235294"
"5","League of Legends","240","82380","343","418","2596","649"
"6","Dead by Daylight","180","93750","520","624","2215","738.333333"
"7","Deceit","180","102105","567","681","1924","641.333333"
"8","MORDHAU","135","33180","245","274","906","402.666666"
